dBFS,time
-15.807782173156738,1729476652505999
-11.78165054321289,1729476652606000
-13.52134895324707,1729476652705999
-15.174192428588867,1729476652807000
-10.039645195007324,1729476652907000
-11.611927032470703,1729476653006000
-11.29454517364502,1729476653107000
-6.571992874145508,1729476653207000
-7.73718786239624,1729476653307000
-9.147340774536133,1729476653423000
-8.118642807006836,1729476653524000
-4.474517822265625,1729476653624000
-4.945159435272217,1729476653724000
-7.257213115692139,1729476653824000
-8.26704216003418,1729476653928000
-6.037282943725586,1729476654041000
-8.196455955505371,1729476654141000
-8.710844039916992,1729476654257999
-11.202505111694336,1729476654358000
-4.0025954246521,1729476654457999
-8.095234870910645,1729476654574000
-9.595803260803223,1729476654675000
-6.49668025970459,1729476654775000
-4.038360595703125,1729476654875000
-4.318020820617676,1729476654974000
-5.967287063598633,1729476655075000
-3.5615744590759277,1729476655175000
-4.5111002922058105,1729476655275000
-5.773508548736572,1729476655375000
-5.064400672912598,1729476655475000
-6.244544982910156,1729476655575000
-8.445650100708008,1729476655675000
-6.685624599456787,1729476655776000
-4.727097511291504,1729476655876000
-5.1824631690979,1729476655975000
-7.320478916168213,1729476656076000
-9.425252914428711,1729476656176000
-11.090193748474121,1729476656276000
-11.252699851989746,1729476656393000
-8.11756420135498,1729476656492000
-1.8777318000793457,1729476656593000
-3.593594551086426,1729476656693000
-5.803133487701416,1729476656793000
-7.466813087463379,1729476656893000
-6.256683826446533,1729476656993000
-6.1278486251831055,1729476657093000
-7.618818283081055,1729476657193000
-9.708840370178223,1729476657293000
-13.30270767211914,1729476657393000
-15.275975227355957,1729476657493000
-17.08143424987793,1729476657593999
-15.249489784240723,1729476657694000
-16.641265869140625,1729476657793999
-14.256507873535156,1729476657894000
-10.94401741027832,1729476657993999
-13.01175308227539,1729476658094000
-8.735882759094238,1729476658193999
-11.148002624511719,1729476658294000
-13.379488945007324,1729476658393999
-14.588045120239258,1729476658494000
-12.558652877807617,1729476658593999
-9.7645263671875,1729476658694000
-11.53919506072998,1729476658793999
-9.185128211975098,1729476658895000
-5.318014621734619,1729476665033000
-3.265303611755371,1729476665133000
-5.29625940322876,1729476665249999
-7.480644702911377,1729476665350000
-10.160428047180176,1729476665467000
-6.335000991821289,1729476665567000
-3.420003890991211,1729476665667000
-4.585333824157715,1729476665767000
-5.023725986480713,1729476665867000
-6.046045303344727,1729476665967000
-7.902017116546631,1729476666067000
-8.800125122070312,1729476666167000
-6.777501583099365,1729476666267000
-4.653337001800537,1729476666367000
-3.848080635070801,1729476666467000
-4.2750678062438965,1729476666567000
-4.348090648651123,1729476666668000
-3.399791717529297,1729476666768000
-5.088259696960449,1729476666868000
-6.577328205108643,1729476666968000
-8.683330535888672,1729476667068000
-6.498020172119141,1729476667168000
-6.716154098510742,1729476667268000
-5.520536422729492,1729476667385000
-3.444153070449829,1729476667485000
-3.7478482723236084,1729476667585000
-5.4333295822143555,1729476667685000
-5.108185291290283,1729476667785000
-6.85078239440918,1729476667885000
-3.754293203353882,1729476667985000
-6.20123815536499,1729476668085000
-8.019137382507324,1729476668185999
-8.049332618713379,1729476668286000
-8.902052879333496,1729476668385999
-11.01233196258545,1729476668486000
-12.373881340026855,1729476668585999
-4.298371315002441,1729476668686000
-6.746684551239014,1729476668785999
-4.5277581214904785,1729476668886000
-6.1563825607299805,1729476668985999
-5.667742729187012,1729476669092000
-2.4567630290985107,1729476669203000
-5.157018661499023,1729476669303000
-6.214358806610107,1729476669403000
-7.208164691925049,1729476669503000
-9.727210998535156,1729476669603000
-6.77556848526001,1729476669703000
-8.616244316101074,1729476669803000
-10.305185317993164,1729476669903000
-9.228489875793457,1729476670003000
-11.179598808288574,1729476670104000
-7.9143195152282715,1729476670204000
-8.318992614746094,1729476670304000
-7.5910868644714355,1729476670404000
-9.66301155090332,1729476670504000
-11.11273193359375,1729476670604000
-8.262569427490234,1729476670704000
-4.0388031005859375,1729476670804000
-7.076148509979248,1729476670904000
